% Model:              buoyancy_free.mph
% Version:            COMSOL 6.2.0.339
% Date:               Feb 10 2025, 17:40
% Dimension:          2
% Nodes:              4256
% Expressions:        7
% Description:        Temperature
% Length unit:        m
% x                       y                        T (K) @ Ra=1             T (K) @ Ra=10            T (K) @ Ra=100           T (K) @ Ra=1000          T (K) @ Ra=10000         T (K) @ Ra=1E5           T (K) @ Ra=1E6
0.6602288532801112        0.8379715622819082       0.6603607196736005       0.6615455067097016       0.673174440819686        0.7572572918634343       0.7963039051034583       0.7636503823601507       0.785222310566143
0.6502139070482936        0.8541720029657144       0.6503500472481184       0.6515734153717619       0.6635988592348504       0.7518580599587844       0.8024512212528067       0.7790048371225633       0.7973836376559217
0.6401991709351033        0.8703741330272151       0.6403390073149383       0.6415957646912708       0.6539665668839761       0.7460150015378179       0.8073384766966303       0.7924804169796271       0.8089166865735863
0.6301846251624807        0.8865770874626531       0.6303275806950842       0.6316125392078257       0.6442774242274262       0.7397172328601735       0.810893500770742        0.8036468063246297       0.8189896574475976
0.6201702407889719        0.902780345243257        0.6203157574771039       0.6216238984538424       0.6345331050208438       0.7329681482107052       0.8130981619287964       0.8122535097687135       0.8269710268445031
0.6101559613268519        0.9189836441995972       0.6103035208222539       0.6116301805109533       0.6247373024630324       0.7257874969040617       0.8139904520623604       0.818270224332668        0.8326094403165211
0.6001417463805203        0.9351869243546956       0.6002908927862015       0.6016319675658109       0.6148959997104728       0.7182137120628282       0.8136641901391227       0.8218835420004652       0.8360445723832922
0.590127559038416         0.9513901967171116       0.5902779238867399       0.591630095175018        0.6050176867655299       0.7103064174923334       0.8122669691584058       0.8234547735134786       0.8376830504833409
0.5801133821309544        0.9675934656415349       0.5802647114786196       0.5816256898409692       0.5951136040803292       0.7021491835676316       0.8099973174685068       0.823455770794807        0.8380333930720129
0.9596748005833156        0.691733387909353        0.959686814288965        0.9597943743854442       0.9608130198478136       0.9654749934954279       0.9423169625647896       0.8785348437504327       0.78045417837634
0.9168596602669402        0.6687289619351975       0.9168820639536223       0.9170825357248281       0.9189700319321837       0.9266501787809173       0.8732179863741215       0.7469115334380758       0.62405864041615
0.9499098309451441        0.6820088691967727       0.9499241519885572       0.950052339024844        0.951263256669544        0.9565428032034233       0.9260601969131405       0.8458533318901826       0.730908334340362
0.9335830457416675        0.6748925901691795       0.9336014506045275       0.9337661633517512       0.9353192902813136       0.9418446319775665       0.900046965421787        0.7953861881706842       0.6678108639981346
0.9637158497099908        0.7016840963341117       0.9637270964218948       0.963827812564353        0.9647839312233625       0.9693544132291985       0.9498295489481995       0.893672271415603        0.8043744900930995
0.9813534645606387        0.7186335664885207       0.9813596028251164       0.981414590452398        0.9819384343075629       0.9845985802007525       0.9757002351581224       0.9479596706811925       0.9004107343900417
0.9704985394803884        0.7126286989651028       0.9705080571729693       0.9705933088071105       0.9714045219986812       0.9754439455567433       0.9607334121356211       0.9162114860232508       0.8422694042853625
0.8711153107971589        0.6695164543818372       0.8711503405721918       0.8714638689494417       0.8744232602724998       0.8870184262188038       0.8102778262561882       0.6536892106961439       0.6034988552972268
0.8875907468191477        0.6742872564731333       0.8876219857600393       0.8879015989711913       0.8905423240690534       0.9019363864437459       0.8347780208906554       0.6857342972224644       0.603753976759562
0.9045700096341908        0.6797570724634595       0.9045971740446975       0.904840336353269        0.9071387780870698       0.9172455099896567       0.8606366424698367       0.7250340635383773       0.6155254105450246
0.8402285462820472        0.6738324227015056       0.8402729196171356       0.8406702113809114       0.8444334951118865       0.8614681790680088       0.775751676495244        0.6203785715514981       0.6242702216477789
0.8574849673223099        0.6798284540221766       0.8575256929420664       0.8578903391886551       0.8613458840698566       0.8771731581914693       0.7999502223062525       0.6434012067846164       0.6168493040378339
0.8266188185189354        0.6844583062846297       0.8266693379723692       0.8271218301405131       0.8314249436026405       0.8522740315650924       0.7690438417254607       0.6190922183704631       0.6397780251113961
0.8139911064137408        0.696419546469665        0.8140480081604075       0.8145578513823911       0.8194247250638939       0.8444822719892738       0.7660460105595172       0.622457213508879        0.6545946959495539
0.7832541304090057        0.7040880510652672       0.7833219658172187       0.7839300288880712       0.7897592338584135       0.8216027152906239       0.7465942582286552       0.621347807323901        0.6751132566092927
0.8011618200082169        0.708541650499408        0.8012253824216048       0.8017950967781845       0.80725231233641         0.8368433698938702       0.7645587275794946       0.6283079388010285       0.6685229954206015
0.7570773851390671        0.7286433672205096       0.7571592753574685       0.7578937766603143       0.7649796563128671       0.8071460854264602       0.7503483798522107       0.6426994349769709       0.6990555863436131
0.7707206578324716        0.716864117485627        0.7707954703451577       0.7714662929670529       0.7779185999437893       0.8148456899681279       0.7487118521320503       0.6317430648475161       0.687545645330383
0.7420241109794712        0.7390520838372939       0.7421131691166919       0.742912177476102        0.7506414500465499       0.7982070659656798       0.751058531981599        0.6538126978142175       0.7098999793060826
0.7309685532046294        0.7566805301090745       0.7310652277146213       0.7319328165675704       0.7403499073120797       0.7940382664774494       0.7609577580371          0.6716941454883719       0.72194984662129
0.7204765551646911        0.7730899115315677       0.7205801061966314       0.7215096286674073       0.7305493209447183       0.7898713640761494       0.7701474198374144       0.6892000994080855       0.7326337569246223
0.7103498327379549        0.7893770241764977       0.7104597862117285       0.7114469882092443       0.7210680437764955       0.7857526756143917       0.7792168034403958       0.7071528247155867       0.7430114912565915
0.7002879995000805        0.8055849145257006       0.7004039251744246       0.701444946682288        0.7116100125566338       0.7814138450622653       0.7878188168855212       0.7253696765019532       0.7537822533544237
0.6902684827100626        0.8217782878547747       0.6903899185364794       0.6914806126336704       0.7021494125396205       0.7768010766478338       0.7957644565813683       0.74351711290703         0.7654325067860093
0.6802570632115329        0.8379733317235214       0.6803835160542312       0.6815194552838922       0.6926488420578507       0.7718485154898321       0.8028434616170542       0.7610956641579665       0.7780932942031029
0.6702432419526246        0.8541725151041973       0.6703741883855302       0.6715506716072516       0.6830946647404413       0.7665126959021847       0.8088728904930481       0.7775021392249787       0.7913934499192755
0.6602284828464962        0.8703741571709399       0.6603633784566636       0.6615755142705374       0.6734861028053096       0.7607680719954812       0.8137114810537976       0.7921167351444337       0.8044906173509004
0.6502135855705121        0.8865769881586925       0.6503518810627559       0.6515947325136259       0.6638232959086229       0.754600516442773        0.8172672523066958       0.8044066419472156       0.8163229563547963
0.640198885409302         0.9027802656643558       0.640340044948029        0.6416087943863632       0.6541077263836171       0.7480093973941581       0.8195036664795223       0.8140196335059491       0.8259654493509475
0.6301844262323266        0.9189836110837093       0.6303279480605414       0.6316180825404308       0.6443426238444222       0.741009786783117        0.8204428275139516       0.820846024838534        0.8329289565717054
0.6201701335228155        0.9351869102626403       0.620315572909822        0.6216230906128883       0.6345333777106351       0.7336348806461367       0.8201659452366518       0.8250309493639111       0.8372510805559205
0.610155916550524         0.951390191145642        0.6103029111046608       0.6116245491472979       0.6246878858093452       0.7259385940842903       0.8188115355198115       0.826936601564559        0.8393723920529638
0.6001417303031654        0.9675934637886546       0.6002900276415774       0.601623511228678        0.6148168657580038       0.7179983622048022       0.8165722221079094       0.8270713239327528       0.8399147623816586
0.9505028547284142        0.6971059969012221       0.950517950980491        0.9506531287341781       0.9519352371134336       0.9579634049302648       0.9306324105894745       0.8542047018316854       0.7421035132954503
0.9212554643010394        0.6855011012122376       0.9212784170302056       0.9214838984452917       0.9234281815387054       0.9321626390772074       0.8862069844863464       0.7688607822344294       0.643810769751732
0.936824577916301         0.6920443764175164       0.9368434758303          0.9370126783765541       0.9386158235888097       0.9460068665765409       0.9101872779971156       0.8136728496992588       0.6887235130601875
0.9565399023287786        0.7102231615212691       0.9565538272734494       0.9566785511993562       0.9578649400419367       0.9637350859550867       0.9417792368776752       0.8764548955293767       0.7747651655103899
0.9812702792971217        0.7286865956742147       0.9812766468163298       0.981333698195083        0.9818782003115537       0.9847275310281649       0.976458581457153        0.9494192550061958       0.9022878970630187
0.9733029950765663        0.7230720378185638       0.973311917692334        0.9733918547102549       0.9741540450500855       0.9780803793644608       0.965776573578674        0.9266641993664859       0.8602150866146647
0.9626939662350469        0.7218645793284627       0.9627064026970995       0.9628178186467699       0.9638800221817663       0.9693396208026325       0.9520409490777743       0.8975157356568119       0.8082919412858294
0.8748728634392325        0.6850387816087679       0.8749094454893198       0.8752370012634615       0.8783421323217689       0.892700731272191        0.8244390625655619       0.6721468607044211       0.61207087383961
0.8922651136189782        0.6905270248601671       0.8922973232511261       0.8925857431615957       0.8953214067360878       0.9081338343056548       0.8495548548914159       0.707333592990924        0.615263439297033
0.9093527310731085        0.6960270346213703       0.9093804050799948       0.9096282269091697       0.9119804470825201       0.9231567217781865       0.8744450087878342       0.7474557097753397       0.6315198448836931
0.8446531249681402        0.6905973032643795       0.8446996697933463       0.8451165657996905       0.8490816841242372       0.8684170251776829       0.792665966042449        0.6385729410956009       0.6313508700574203
0.8623770823634771        0.6961886821072654       0.8624192834056242       0.8627972777574958       0.8663930140833908       0.8840404002788612       0.8163169884070857       0.6634438358541211       0.6239319624205605
0.8317447599089718        0.7016904389581526       0.8317974360410574       0.8322694035583748       0.8367735145192815       0.8599602810774353       0.7871893230392227       0.6373749857940401       0.6460713797721632
0.8191644904986604        0.7126532321841571       0.8192233537221014       0.8197509117266506       0.8248008395236021       0.8520136094240005       0.783478257256621        0.6392168929828649       0.6598388144056139
0.788607359426829         0.7215104148344075       0.7886778184564114       0.7893095470025661       0.7953803994856377       0.8298416941014218       0.7653782227002052       0.6369848912813084       0.6815973129547981
0.8064926721057956        0.7250300977081459       0.8065581926146624       0.807145589342903        0.8127853527652533       0.8445206578265693       0.782218528817284        0.6448225702043436       0.6733291945373359
0.7584257736250688        0.7435339227202794       0.7585108527263527       0.7592740835922961       0.7666498135889706       0.8116304305490614       0.7640908696871237       0.6558941586337502       0.705306753857219
0.7747173807128606        0.7363622467964325       0.7747956669395066       0.7754977994071214       0.7822674397385576       0.8224222907898797       0.7680938223728538       0.6489397363456407       0.6950857480183963
0.7501031252375863        0.7566863375485618       0.7501938446665743       0.7510078469230207       0.7588912232977156       0.8082892178756115       0.770623743833121        0.6688037032954988       0.7141751263953071
0.7403412170351483        0.7729623327440195       0.7404385195806308       0.7413117939190516       0.7497891916138758       0.8044515315499657       0.7791686938640007       0.6857126091660782       0.7242284422008555
0.7302595909040807        0.7892556541253838       0.7303632999028763       0.7312942694223201       0.7403512039299577       0.8002304315395571       0.7875331212354433       0.7035491323200991       0.734288516499327
0.7202536265236248        0.8055312221648754       0.72036336792336         0.7213486790592323       0.730952922310589        0.7958527501280042       0.7956308306360783       0.7219748614845908       0.7448413263750299
0.7102805102579203        0.821759596983661        0.7103958643628151       0.7114317520863837       0.7215469039891299       0.791230576069191        0.8031759739040538       0.7405740618331323       0.7565115278057132
0.7002842843343976        0.8379712709041406       0.7004048084035704       0.7014872998060947       0.7120748407248275       0.7862847337199669       0.8099491816064529       0.7588537275779506       0.7696342737632219
0.6902733559134789        0.8541713842049442       0.6903985685330386       0.6915233417313789       0.702541182159888        0.7809844434737504       0.8157620565354414       0.7761701411204746       0.7839698765706052
0.6802589279352788        0.8703735267770653       0.6803883211551983       0.6815508142330081       0.6929543542372776       0.7753104251307822       0.8204677451225891       0.7918421816583082       0.7986756341521984
0.6702433951336665        0.8865766309812506       0.6703764505272788       0.6715720057642854       0.6833155444849089       0.7692461277102147       0.8239543017855714       0.8052315795086206       0.8124876511699287
0.6602279881650659        0.902780091778642        0.6603641949947044       0.6615882220804515       0.673626559510697        0.7627874083629537       0.8261654164426736       0.8158710062917557       0.8241364000144883
0.6502130928605651        0.9189835398647639       0.6503519686317655       0.6516001294040005       0.6638903853505291       0.7559448736775171       0.8271050648589114       0.8235513198489074       0.8327918098593701
0.6401985982535211        0.9351868785513155       0.6403397117286437       0.6416081270971555       0.6541117861455761       0.7487464456011156       0.8268391834905923       0.8283555588698196       0.8382972174531343
0.6301842987978569        0.9513901774503642       0.630327295503606        0.6316127748969619       0.6442979633772362       0.7412401778979976       0.8254945778102636       0.8306313183836241       0.8410860578322418
0.6201700849803834        0.9675934586461746       0.6203147152915448       0.6216150094032137       0.6344590155453961       0.733497161171533        0.8232558094671291       0.8309162382455212       0.8419042880858624
0.9811765362258722        0.7388012591629356       0.9811831389586417       0.9812423077453971       0.9818080067431092       0.9848516047366626       0.9772395435164677       0.9509703810930369       0.9043128121176375
0.9423848568679271        0.706193918670702        0.9424030728869539       0.9425662208748559       0.9441170507487112       0.951697551185568        0.9219270037157715       0.8360260060747989       0.7159389227169258
0.9262784413465726        0.701750378136226        0.9263014166370719       0.9265071777837947       0.9284618397770207       0.9379032114435292       0.8991075250851995       0.7917396770759709       0.665672969314924
0.9488915485792979        0.7186048235333014       0.9489084310600928       0.9490596714842167       0.9505008905226443       0.957850409795061        0.9336905668955623       0.8593155327297132       0.7471188010736806
0.9700892273262921        0.7328522525882079       0.9700995441438105       0.9701919875076567       0.9710749931852992       0.9757560112891068       0.9630448785664169       0.9205956250142135       0.8476442398196851
0.9559381941811389        0.7308350478611949       0.9559533262414249       0.9560889137683507       0.9573837653008023       0.964224273440215        0.9452876610586894       0.8830137939453265       0.7826568683362999
0.880003818537098         0.7014248603106683       0.8800413568291826       0.8803775940592936       0.8835768952674439       0.8993904391433555       0.8402013989494764       0.6940508474257556       0.6211156587546515
0.8972269624975023        0.7066727602434543       0.8972597132161191       0.8975530779302804       0.9003455603003495       0.9142735632667233       0.8639238794068641       0.729686136977282        0.627727504717975
0.9144640930399763        0.7121410612759151       0.9144918489766426       0.9147404860140878       0.9171085528106623       0.9290531144075932       0.8878318392134886       0.7703761916705317       0.6490135840475945
0.8496263301491866        0.7078393604749887       0.8496745684475692       0.8501067749135719       0.8542316819188952       0.875566994724808        0.8099160391279662       0.6586785478882078       0.6376716824558604
0.8680051898438734        0.7126345359734078       0.8680482628841631       0.8684341846891473       0.8721169859016581       0.8911964025789626       0.8328761131387958       0.6853441086319848       0.6307591240502375
0.8363389750487826        0.718588807204765        0.8363934628344912       0.836881798179315        0.8415556445741869       0.8667850535140592       0.8039474419146032       0.6561000787689136       0.6515348287986648
0.8231439753274246        0.7286356884924738       0.8232047132026724       0.8237491977078523       0.8289736193346179       0.8582058283887246       0.7990949758615783       0.6562440789888454       0.6645943554452924
0.7950229011890597        0.738565274625511        0.7950950208377502       0.7957417579407302       0.8019688296255519       0.838389479620702        0.7840812959025055       0.6539594145693944       0.6854665708557625
0.8120738698879694        0.7405161830641515       0.812140609987046        0.8127390467164156       0.8184954417120892       0.8518280986661546       0.7987318793899978       0.6618445801691576       0.6762488579285754
0.768914694158393         0.7558056222638334       0.7689990893328841       0.7697562170596265       0.7770763938845859       0.8221409086190584       0.7806299510551175       0.6672110118398611       0.7052052233308332
0.7853239128089986        0.7538066776978777       0.7854023760056483       0.78610617982062         0.7929004892180932       0.8340390377186085       0.7894529710946241       0.6667832026778376       0.6961682421048804
0.760089858867587         0.7727682155330206       0.7601805981884163       0.7609948313840519       0.7688858899799818       0.8189337924797014       0.7892681748403184       0.6840893872620931       0.7149437024104235
0.7500898832655283        0.7891439124505548       0.7501869999239786       0.7510586461150058       0.7595244769020532       0.814622731483419        0.7968574025502524       0.7015283374277668       0.7247831037525971
0.7400403183063644        0.8054055590404219       0.740143512126692        0.7410698826009484       0.7500848843395954       0.8100900920232065       0.8041992007292257       0.7197468683753802       0.7351172099272992
0.7302677674576153        0.8217120880910388       0.7303765978389665       0.7313537401731757       0.74087971578576         0.8055460402266849       0.8113117246447229       0.7385253131079598       0.7466110423855269
0.7203103616528616        0.8379534363243463       0.7204244794734985       0.7214492637953387       0.7314561460262782       0.800596412839326        0.8176762410983932       0.757245387305398        0.759982265288962
0.7103056954428003        0.8541667235898325       0.7104246707211422       0.7114932388893632       0.7219436438866965       0.7953071339870347       0.8231738393125375       0.7752643524914663       0.7751612791566903
0.7002918267995083        0.8703714788765945       0.7004151907489254       0.7015233343732444       0.7123762877874008       0.7896766909122804       0.8276561556990957       0.7918423763785704       0.7914023606299986
0.6902750076470004        0.8865757463363223       0.690402275747989        0.6915456434965589       0.702758616138439        0.7836890732461955       0.8309977307498889       0.8062479380556554       0.8073243528901252
0.6802581156635905        0.9027797497951702       0.6803888051042254       0.6815630593086371       0.6930934952345077       0.7773373727367002       0.833121991558417        0.8178896640035208       0.8213018218593923
0.6702422458358251        0.9189834075041644       0.670375895958052        0.6715768963059073       0.6833840144203133       0.7706280763576586       0.8340130169135235       0.82643978011773         0.8320578285493375
0.6602272632969445        0.9351868180643942       0.66036345863238         0.6615874692008267       0.6736343008887465       0.7635838438903012       0.8337189631207983       0.8318961391859122       0.8391110400513838
0.650212749110627         0.9513901482538869       0.6503511449479714       0.6515950640773728       0.663850723786717        0.756246722167848        0.8323521729033864       0.8345717792840318       0.8428105913828842
0.6401984588004965        0.9675934459581962       0.6403388095059174       0.6416004245404555       0.6540426368439426       0.7486812576848928       0.830086650130993        0.835021869912098        0.8440203697384462
0.9812206095324939        0.7490129334728556       0.981227382682199        0.9812880875963056       0.9818693642846666       0.9850718047950066       0.9781399393978244       0.9528362381345786       0.9069853572090238
0.972930021892482         0.7433845857342274       0.9729396459565155       0.9730258958833339       0.9738511276591236       0.9783426996184449       0.9678435935644464       0.9307315169004319       0.865290036627442
0.9818537146806137        0.759072257724717        0.9818604361624049       0.981920686468006        0.9824984506319393       0.985752189549212        0.9797084681388087       0.9561975315425402       0.9126118566377718
0.9322473326509635        0.7192443060684699       0.932269811712528        0.9324711967697497       0.9343910504381093       0.9442409370496064       0.9127251171235085       0.8170374318849978       0.6918812900793169
0.9435510671753997        0.7293047686569266       0.9435703894378854       0.943743520682417        0.9453967395859653       0.9541124849850628       0.9297061318066902       0.8507768586342678       0.7340637369838976
0.9623691882650639        0.7424528743642065       0.9623825513172034       0.9625023091425721       0.963648085495371        0.969878753203612        0.9552232656168963       0.9037654865790469       0.81620538380085
0.948020909217211         0.7399269238725203       0.948039269126928        0.9482038044782629       0.9497776227029021       0.9583023738310086       0.9377502061541038       0.8670534313071361       0.7560709007010188
0.9816215084068285        0.7698728902961269       0.981628489574268        0.9816910759645127       0.982292065583696        0.985745664598565        0.9802938730052834       0.9575085310767842       0.9142229666168228
0.9164673189993239        0.727573724235315        0.9164958666422626       0.9167516663410344       0.9191949646719498       0.9321140852684451       0.8964280376461938       0.7857362428513867       0.6625638995451394
0.8854707691287608        0.7179486131581646       0.8855088099051577       0.8858496503426273       0.8891029426827375       0.906058691536023        0.8556667800032383       0.7171531897366793       0.6310116321271311
0.9017763934196594        0.7224383238055864       0.9018094558602744       0.9021056964104862       0.9049338686713294       0.9197507059873508       0.8768335494578717       0.7510427868726072       0.6409380680111921
0.9057046745363412        0.7348303430764342       0.9057376651401288       0.9060333195112109       0.9088616135941356       0.9241673603237525       0.8869050822452358       0.7686437598529351       0.6528731332438906
0.853960626667394         0.7269548470841419       0.8540106449291238       0.8544589378475249       0.8587511442493758       0.8821354149177942       0.8269620148935902       0.6806391039069853       0.6447536313803456
0.8744150023728741        0.729084923413287        0.8744582899278516       0.8748462326963313       0.8785581854249651       0.8986419385495598       0.8494996200570591       0.7091339511625961       0.6378585188466359
0.8380653516126068        0.7352407292656116       0.8381221830537956       0.8386316499763448       0.8435203834721446       0.8709860154887806       0.8172319630290642       0.6733142150313233       0.6579833240250422
0.8258255389157172        0.7419647649738484       0.8258877755983182       0.826445791812613        0.8318095841347896       0.8626429663508068       0.811160619739457        0.6709002299798971       0.6682779265898309
0.8029222121919056        0.7541660276520504       0.8029946595478353       0.8036444212343293       0.8099092664636435       0.8473525974444239       0.8020620623427733       0.6716385736156415       0.6864387432224773
0.7952152026735866        0.7655641197602711       0.7952923899330294       0.7959847848672102       0.802672711264172        0.843584037985907        0.8052228904380485       0.6809895594145479       0.6943146526426855
0.8198187183839776        0.7554399665641022       0.8198853811730761       0.8204832043941369       0.8262417167079154       0.8603217875291919       0.8158450462756272       0.6806556731145467       0.6767976205868399
0.7809200551098086        0.7724947680159324       0.781003554759229        0.7817527014581566       0.7890012123797626       0.8342319264990518       0.8012366590696676       0.6851200464153377       0.7041927894059956
0.7698553408861996        0.7891307061130508       0.7699455753427856       0.7707553282714362       0.7786081532526116       0.8289809120122605       0.8073221496183928       0.7018026405648353       0.7146230967961863
0.760000876704563         0.8053404015158193       0.7600971082407301       0.7609608447370263       0.7693535163246508       0.8244288198150113       0.8138408091514436       0.7193529518685436       0.7246788834790029
0.7503474036012958        0.8216790229324398       0.7504492774754232       0.7513638184050252       0.7602659091117813       0.8198665047457644       0.8203171236217174       0.737902210356738        0.7359450023249927
0.7403743844036252        0.8379436911004887       0.7404816496767653       0.7414447486329875       0.750834986774657        0.8148444581878617       0.8261144798277479       0.7567038506597806       0.7493921291532528
0.7303465743662133        0.8541605699601845       0.7304588471770427       0.7314670616379783       0.7413122593351424       0.8095165941612265       0.8311638982785922       0.7751112803490475       0.7651601188356362
0.7203298727259809        0.870367901823914        0.7204467181676977       0.7214961454923073       0.731758456217264        0.8039007694645166       0.8353235725843103       0.7923604928109559       0.7827319252882924
0.7103101367321408        0.8865741424755589       0.7104311063995296       0.7115177212874756       0.7221579623421167       0.7979632847522461       0.8384384052739012       0.8076262856035886       0.8007551832835985
0.700290322045813         0.9027791722780677       0.7004149636741196       0.7015347045123727       0.7125131801676029       0.7916933561134879       0.8404095358795303       0.8201884644437473       0.8173037423283444
0.6902724744692702        0.9189832130437724       0.6904003516603713       0.6915492976670149       0.7028275292271373       0.7850936036184287       0.8411996194524186       0.8295840926789712       0.8305751403889389
0.6802564035115491        0.9351867332205656       0.680387118758394        0.6815616968294695       0.6931044505636129       0.7781814364033961       0.8408367352285137       0.8357017158710031       0.8396032062103284
0.6702413725435155        0.9513900989992177       0.6703745927102008       0.6715718063992197       0.683349345042608        0.7709927810176245       0.839416015414752        0.8387957747584837       0.8445234825435853
0.6602268848340337        0.9675934194810938       0.6603623695318128       0.6615800541571439       0.6735706549171446       0.7635854413021753       0.8370981567927219       0.8394219971500577       0.8462822358795749
0.9697710986627469        0.7537993588621036       0.9697821548498273       0.9698812541790411       0.9708309021878376       0.9761235935861671       0.9655157600366459       0.9256423411314625       0.8542021065659178
0.9734147605693525        0.7646669645223241       0.9734247461363722       0.9735142617635015       0.9743733146967408       0.9792656112030367       0.970930873935721        0.9373087098200787       0.8750510392655426
0.9325890479647537        0.7378906447710658       0.9326127705578375       0.9328253632056069       0.9348587215572772       0.945853968048586        0.919035654366587        0.8289736973047049       0.7047925378117045
0.9549454068400244        0.752206568229715        0.9549618516272161       0.9551092492830088       0.9565216247866991       0.9643824293885462       0.9484519544542785       0.8893225571894235       0.7899129204376775
0.9421304875865741        0.7495835996524232       0.9421514981899971       0.9423398163313206       0.9441439143570781       0.9541490975106213       0.9333404202005408       0.8578467777982969       0.7414647285370568
0.9814046314375414        0.7798054060644324       0.981411848923991        0.9814765612898811       0.9820986965295216       0.9857349232687128       0.9808370322009657       0.9587920772969882       0.9158992673187939
0.9716187315869185        0.7745838878409883       0.9716296374434626       0.971727414740995        0.9726669162221643       0.9781147866721692       0.9701820266242293       0.9358129358511768       0.8707973870116216
0.8499671502747637        0.7426502090365241       0.8500209698078305       0.850503454715444        0.8551351945199575       0.8813765137590457       0.8331932361533992       0.6916377460704992       0.6543237776823507
0.9161179510745022        0.7433192492869799       0.9161479916374157       0.9164172351584564       0.9189955550706591       0.933186267674769        0.9020479333140717       0.796224301187956        0.6726912015582017
0.8913972481015582        0.7354362752025838       0.8914353761362621       0.8917770904706996       0.8950478911204798       0.9128819933023103       0.8712539686321684       0.7422416475461561       0.6429700837873217
0.9027644610866619        0.7453841428517065       0.9027995370744076       0.9031139323943673       0.9061266825263739       0.9228628385491634       0.8882143924088857       0.7712926589779895       0.6568229787026103
0.86418563613892          0.7419604773269853       0.8642342834718092       0.8646703657639626       0.8688533196433156       0.8923265983990919       0.8464716716489225       0.7072167970119002       0.647613703825224
0.8788370583822489        0.74346220951237         0.8788806186458114       0.8792710830878574       0.8830148971627432       0.903935287309195        0.8620644141670631       0.728942843016032        0.6455445090625019
0.8379620610321978        0.7528982101053792       0.8380217715609081       0.8385571742916509       0.843707313377214        0.8736993376928301       0.8290894193182192       0.6905699727096158       0.6651028782332412
0.7960865999697675        0.7775194161989346       0.7961654735202286       0.7968730731205353       0.8037156351443173       0.846236568880163        0.8146549166855201       0.6939714607356438       0.6971756036490955
0.810078669884862         0.7711039438644677       0.810151416453049        0.8108039490093129       0.8171042898248013       0.8555623626402749       0.8196699838634948       0.6920854239578348       0.6874207089232842
0.8288118608720446        0.7703214615816479       0.8288775139057337       0.8294663468646407       0.8351448326367699       0.8693671695905961       0.8331078323327518       0.7017803033918005       0.6764512349911004
0.7883617486817293        0.7895674941363908       0.7884453447140692       0.7891954295568007       0.7964604488867568       0.8425029857179221       0.8184497117899886       0.7051551517994562       0.7047182620705921
0.7796696226879813        0.8054694450265866       0.7797587031612347       0.7805581436338059       0.788315455969057        0.838574293390859        0.8244515893421828       0.7215561277294701       0.7140451429483378
0.7705020907376989        0.8216817949454245       0.7705966246426637       0.771445151591675        0.7796930181448146       0.8342072765960021       0.8302555489924864       0.7393140642161645       0.7248568043898268
0.7604427550415114        0.8379276447543472       0.7605427749884712       0.761440691563848        0.7701830499863415       0.8290307666072171       0.8352910662689724       0.7576936260335952       0.738256558028188
0.7504068005291007        0.8541490149389812       0.7505119444557331       0.7514560048911325       0.7606616838601207       0.823649064562722        0.8397810369434792       0.7760964908584048       0.754318751549594
0.740375425595626         0.8703628529983171       0.7404853039766262       0.7414720146740142       0.7511073054612267       0.8180144798775383       0.8435128113540201       0.7936976515834707       0.772906523488711
0.7303512655327941        0.8865717972841304       0.7304654645208104       0.7314911119623836       0.7415200133272258       0.8121015433415256       0.8463145374067381       0.8095849277185021       0.7928478294396385
0.7203263259817554        0.9027784243447057       0.7204444266505242       0.7215052501938247       0.7318911554409134       0.8058883309433046       0.8480618220607744       0.8229154061547533       0.8120616819942864
0.7103048609931757        0.9189830574998369       0.7104264534680159       0.71151877207373         0.7222256910869332       0.7993745765831881       0.8486952761598053       0.8330796968142703       0.8282087691039376
0.7002865646359727        0.9351867007704611       0.700411271469832        0.7015316936352952       0.7125263044609927       0.7925724625318858       0.8482209482110549       0.8398340127199617       0.839674669289761
0.6902703967508647        0.9513900534324087       0.6903978981231346       0.6915435482286815       0.7027974128278388       0.7855118016682122       0.8467141856598054       0.8433471869074413       0.8461937145921709
0.6802554413380824        0.9675933775980732       0.6803855033487117       0.6815542758995691       0.6930463374418473       0.7782434571678727       0.8443194829176752       0.8441531532006158       0.8487096968868105
0.9817924186983645        0.789842916933075        0.9817996268641355       0.9818642624723276       0.9824863351986312       0.9861785200150529       0.9819742498993836       0.9614182016721121       0.9203677295625733
0.9826051675175149        0.7996229832936342       0.982612175840598        0.9826750254177813       0.983280499347417        0.98692324283439         0.9834394917756812       0.9647911621352275       0.9265310645495252
0.9616479664871245        0.7657932368131211       0.9616624273055098       0.961792064088919        0.963036419272396        0.9701449785094456       0.9583221251868956       0.9102862360552679       0.8240078292600879
0.9295882690493016        0.7562819416248255       0.9296143245086518       0.9298478856578044       0.9320879770570888       0.9447201161425821       0.921329140880996        0.8335263427002556       0.7088606064777984
0.9455067930205538        0.7616101467036311       0.9455271825138333       0.9457099619505741       0.9474638108475562       0.9574280236509637       0.9400610157118178       0.8717697046103535       0.7599568862867186
0.9716480637835566        0.78487912626571         0.971659190329972        0.971758957375593        0.9727186818856809       0.9783760563840017       0.9714035712653838       0.9386683955873037       0.8750905664567766
0.9613444572344183        0.7790937852863017       0.961359469378721        0.9614940696231749       0.9627881503616246       0.9703550012905389       0.9601829570055639       0.9145555563536018       0.8297954964644348
